#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
23595000,155.0943763151646,277.4610626867822,464
23600000,187.35554000015514,311.2500320149893,464
23605000,175.86887469661258,305.59382876518424,464
23610000,136.1382547989362,291.5085881917676,464
23615000,156.89831321965403,267.94475386411926,464
23620000,157.0439300530927,332.2369524573075,464
23625000,203.42081912187575,341.7458367123937,464
23630000,198.1825258311842,346.25167762520897,464
23635000,166.99001493934423,294.70598822856283,464
23640000,221.7674594054522,247.62022855095256,464
23645000,176.11765569445907,255.92995956355213,464
23650000,148.9592191532802,322.9641847297419,464
23655000,201.09591600225673,313.23933341224256,464
23660000,192.29193584355582,325.8188141451295,464
23665000,129.6082663999932,319.3038104134004,464
23670000,154.74188273592975,300.1127470004566,464
23675000,171.0071682631316,304.661562585291,464
23680000,179.82733543791562,308.44504525418705,464
23685000,164.13961373218982,309.8806314088488,464
23690000,156.42864882977395,239.86368982486778,464
23695000,185.37803633588166,331.8136640953314,464
23700000,168.28220084800768,326.1033680215171,464
23705000,232.2910347405858,350.4183663185136,464
23710000,176.58841295528248,232.76017865880848,464
23715000,149.80804907290005,252.19967388755444,464
23720000,165.2077638707701,328.4658155379602,464
23725000,167.79258714533918,272.67049808884605,464
23730000,198.6979461555627,299.89397359973594,464
23735000,171.4353472611795,303.0752430237189,464
23740000,182.12561381841363,234.44563136487568,464
23745000,145.24555061045493,299.03560699999207,464
23750000,148.00510019401509,199.7408622654557,464
23755000,190.89162214897877,283.45119442748097,464
23760000,161.44805122727058,244.57966821179144,464
23765000,147.25911806336896,300.59989846156054,464
23770000,157.66952504754724,328.80040899477495,464
23775000,199.78751246815665,307.1022068167759,464
23780000,193.43824732597201,349.43532480176526,464
23785000,170.13268467319816,325.1422420411023,464
23790000,188.42058620778818,346.108456002813,464
23795000,209.10736841318428,298.22187916386497,464
23800000,180.58793878270063,295.4555786331615,464
23805000,137.2267067625676,259.7187797170455,464
23810000,197.42044064306,326.4985645913448,464
23815000,168.9255207610062,321.39585083856196,464
23820000,153.505449368627,277.4681628384056,464
23825000,189.02261070794074,300.4651715682714,464
23830000,143.46409656947705,288.3466068369729,464
23835000,192.0013993660187,285.2129383710115,464
23840000,148.89366335061234,307.01786468882796,464
23845000,175.42215403675158,219.7834212185189,464
23850000,162.4226493866391,263.34564497969967,464
23855000,171.8582996158645,342.2996818493975,464
23860000,150.09491887998416,264.2074136288309,464
23865000,202.76719953313128,225.70208722581364,464
23870000,200.16503892974163,283.3247478364201,464
23875000,154.32552881177293,245.4115327233104,464
23880000,136.3204421830072,301.92551236125814,464
23885000,177.14531656215723,325.66076986395814,464
23890000,194.84946850396426,241.9973116406443,464
23895000,213.95028187691076,270.1122856891737,464
23900000,175.42801476402488,316.4865769900161,464
23905000,177.12166660449185,288.35872342769073,464
23910000,170.70443145167792,348.62524892674156,464
23915000,164.35811189062358,305.8550736284686,464
23920000,203.86225410146486,256.051531400586,464
23925000,186.4555568062764,245.03104681240202,464
23930000,153.6160074291137,264.53176445989,464
23935000,176.98787494163656,253.65312828201508,464
23940000,148.10276038510884,302.03656236364367,464
23945000,147.21796235869914,320.5968830879113,464
23950000,141.13005001843874,314.1965066809492,464
23955000,196.85964992747114,299.4408923267855,464
23960000,199.97083212400153,304.5359768528321,464
23965000,184.81594195700484,280.87752333396077,464
23970000,148.42984980323155,319.86861343202037,464
23975000,192.65947613309774,336.1184563230434,464
23980000,164.71024186004897,325.34419083044503,464
23985000,146.00962115131568,340.0340060362299,464
23990000,192.48806927911033,244.44859098273238,464
23995000,193.7583248815215,308.07911541064493,464
24000000,182.937460045823,335.2489715240834,464
24005000,185.39833824585568,235.40655208110005,464
24010000,132.28043685740238,262.2783015387015,464
24015000,169.65514648482318,285.9587265808567,464
24020000,151.00347859208455,299.31760799265584,464
24025000,146.00563769998098,311.0407959603694,464
24030000,164.38980687559368,275.02276012814445,464
24035000,181.65003167816667,298.40294884778547,464
24040000,162.99082852540042,256.6613392653194,464
24045000,182.3573739954406,328.2242827736444,464
24050000,196.33703232064454,241.3294136069336,464
24055000,167.0282655010767,302.75289698464803,464
24060000,190.93293456838103,329.9891595578308,464
24065000,205.71597689595413,247.3218011581919,464
24070000,177.06849150471373,226.54072672341482,464
24075000,184.79399938716338,307.4125664151161,464
24080000,166.6037818315299,337.9325983327271,464
24085000,139.25559476694607,311.5603756010766,464
24090000,198.76272968190975,323.24838287850514,464
24095000,155.20463383211626,325.19445508602854,464
24100000,208.19650963726303,306.5252427097421,464
24105000,188.26603825870376,275.2501790783617,464
24110000,190.86532791871628,232.89768091521373,464
24115000,193.18629497342167,327.24206801267565,464
24120000,150.2067335531744,280.858301724081,464
24125000,176.62608366174084,266.2866248725841,464
24130000,158.5207935439419,244.15642151836116,464
24135000,172.90303679610167,292.00477338968716,464
24140000,141.12935626190827,336.6432296559137,464
24145000,193.81185585397245,334.50735896503073,464
24150000,210.52814347511833,290.90385891938803,464
24155000,201.94206420998924,302.9537678325367,464
24160000,162.90329115640074,364.0280751826028,464
24165000,137.08778532376598,319.03391569015275,464
24170000,166.7739493007113,267.6918050620747,464
24175000,177.98458635126426,304.0643544440902,464
24180000,165.39255660714036,313.9490649242226,464
24185000,175.879163887433,271.7150360911851,464
24190000,170.16328871935514,308.7316477896256,464
24195000,172.1710673996513,315.12311371306083,464
24200000,142.0710511401755,286.6153938036654,464
24205000,224.24451092348806,378.4350480607418,464
24210000,194.66048611027745,279.96951808142654,464
24215000,159.96946534641756,309.8441399615162,464
24220000,162.84859996720633,305.0435648144681,464
24225000,160.794565089509,341.3206270516071,464
24230000,162.99205985945784,259.1500911458665,464
24235000,179.32788999965197,260.3700094353512,464
24240000,199.16090938944174,365.3572471508984,464
24245000,189.22161301393677,317.6335590500884,464
24250000,176.90520325355803,359.644248669474,464
24255000,166.9139225405579,246.5398086455735,464
24260000,157.70118764764553,319.59961458427415,464
24265000,135.96729088952858,309.41444539165764,463
24270000,173.3838323430426,247.30477656173179,463
24275000,195.97793752465182,295.67707660678064,463
24280000,175.46973007073137,330.1949562020088,463
24285000,167.0568293977412,286.8452066966747,463
24290000,154.79771213730808,312.6495444561966,463
24295000,194.99217355026352,324.2503437051192,463
24300000,209.46312225658184,273.4906979850189,463
24305000,174.55415317681397,298.43895757967454,463
24310000,198.382356395135,337.01212089641564,463
24315000,167.252300538999,332.15231125174216,463
24320000,239.46763683648163,232.59201225608837,463
24325000,174.99717752377893,238.70109713525065,463
24330000,168.07097509701785,233.7793421106854,463
24335000,170.6359903730909,350.0554558704337,463
24340000,203.73887760377056,222.27211682895825,463
24345000,171.56633266949376,281.05296844992534,463
24350000,183.41632077800486,346.8452111463134,463
24355000,195.17322885440475,301.69783088898276,463
24360000,171.64475110803295,314.0666775018104,463
24365000,189.65679975191136,292.91555297690974,463
24370000,150.14680235364747,296.80033555690676,463
24375000,155.83160604016655,247.0171506979131,463
24380000,177.86817576535765,379.76224436073323,463
24385000,189.19366603252195,342.9714273822013,463
24390000,171.1292472029978,307.91446839591276,463
24395000,169.26726738404938,311.1139584278951,463
24400000,177.9225878147749,322.86285603004546,463
24405000,166.04946057808692,255.12877194285767,463
24410000,166.55509197234628,323.22921406411393,463
24415000,155.97503977143273,272.24967270911674,463
24420000,164.1313555012737,287.9433274058206,463
24425000,190.63096976900914,352.00490990044034,463
24430000,199.73711102611162,358.4446034909066,463
24435000,217.54966113326833,339.6877810959803,463
24440000,128.3275549798112,290.02643135594934,463
24445000,219.5514098367788,285.6442038287488,463
24450000,182.69931861384944,347.86611937938244,463
24455000,204.7492916564111,292.7255151421447,463
24460000,157.95353305376173,357.66101477280256,463
24465000,194.1782115412609,292.958945531404,463
24470000,151.75642906218334,334.1756485797178,463
24475000,148.2528289122006,283.7203592503302,463
24480000,182.78403498174686,331.09696442987456,463
24485000,153.6638375778958,268.4605857316834,463
24490000,144.85771009996932,270.8373798175489,463
24495000,233.19450100549275,278.67287793602105,463
24500000,149.8536716632126,282.79733041158283,463
24505000,221.4437202630155,344.4486969481284,463
24510000,189.86657409669192,250.21349505152972,463
24515000,191.13157466652413,291.367526983924,463
24520000,170.79974044639306,332.91679712254046,463
24525000,194.52072595074873,387.04781300975253,463
24530000,139.19494437757967,315.50930527070045,463
24535000,172.7823790063619,271.2557694004207,463
24540000,195.0428666990086,263.1007090769857,463
24545000,185.17976563552705,318.18948465717256,463
24550000,149.2180430915799,296.7115713422175,463
24555000,168.4255731406111,321.36357254473205,463
24560000,191.91396479587937,245.02321837894772,463
24565000,202.94482807136566,300.74417038656406,463
24570000,171.582842341484,288.0714650978043,463
24575000,169.9193580867479,315.9968874990717,463
24580000,173.3150589900759,347.70064957239794,463
24585000,175.59873832565927,299.05949800851465,463
24590000,148.9963787374468,310.86393461484596,463
24595000,173.94196547764358,322.8619930267443,463
24600000,144.80753961444617,356.17957247259034,463
24605000,208.74515469222757,339.62460477303205,463
24610000,161.95640078869513,211.53264248523706,463
24615000,185.9049696257824,296.6588286259641,463
24620000,173.67200276915491,253.64065035810074,463
24625000,182.7897184968675,328.4284598265737,463
24630000,180.63899328709056,307.9503350838819,463
24635000,155.81405213957083,260.58984894417574,463
24640000,168.50117105388492,325.9419773282263,463
24645000,164.99676949535325,340.16801958282196,463
24650000,166.5863093405315,328.02307258877994,463
24655000,164.52608165962477,320.2217589148189,463
24660000,189.4467658222698,393.6516724313035,463
24665000,157.8456632273249,310.2332318134739,463
24670000,195.70549568293734,263.73763995957296,463
24675000,180.5567972954635,290.5454083520126,463
24680000,194.0852701583005,244.33614260962761,463
24685000,182.5505129645895,253.39435865520994,463
24690000,166.90917460343672,212.66365223541086,463
24695000,160.5359497050902,312.2330685247257,463
24700000,143.272815055489,297.67867792720745,463
24705000,174.04191351763197,293.33509102861024,463
24710000,165.55929009458487,240.6564423084007,463
24715000,180.67842684487542,336.2499210258714,463
24720000,155.2755152650294,293.26062080510144,463
24725000,178.0283963120671,210.6425722716269,463
24730000,191.03646187922678,324.7409139617106,463
24735000,181.80805738066516,345.13768295544224,463
24740000,174.23367760693597,281.3983592353881,463
24745000,161.54137309158207,295.7331971991676,463
24750000,210.38125036705114,371.74518361754247,463
24755000,180.67690142712192,293.9997817187754,463
24760000,181.56687583705397,388.5235617663091,463
24765000,188.98241152721292,248.52963552810348,463
24770000,194.34338186566427,321.4568214735989,463
24775000,147.88352575753134,252.93473601144893,463
24780000,153.58487299386076,287.7475977489417,463
24785000,186.10911994473054,280.4069204284237,463
24790000,186.45231283050308,289.3980632319609,463
24795000,145.3984467562864,335.6833211801944,463
24800000,186.86837810072063,284.5942844788635,463
24805000,224.74062159268078,327.06816287632626,463
24810000,141.87481102454905,260.8286426821983,463
24815000,165.4205873609051,276.1070931056511,463
24820000,194.45424148670682,332.3761416087131,463
24825000,187.77769540387203,303.3180261670783,463
24830000,142.57461055640465,250.7136636375053,463
24835000,189.56501083981618,408.6632539190884,463
24840000,167.06465368394663,300.12227818581056,463
24845000,167.49343745817345,249.6233849011014,463
24850000,181.18909181179387,319.6412676783161,463
24855000,166.3442685182285,291.5650950531341,463
24860000,171.35829753685104,289.1485560346701,463
24865000,169.32955817287652,293.5033823900087,463
24870000,188.86837440342498,275.6620380794179,463
24875000,205.17710127892494,273.82407747821304,463
24880000,170.6873568745457,350.5189134930988,463
24885000,203.892069395398,327.97977566294276,463
24890000,164.88118557956915,315.08240258497324,463
24895000,117.50372494323156,243.67488088746626,463
24900000,150.84968575696024,299.5904542034263,463
24905000,200.23607195975,301.91175892867705,463
24910000,161.65279427333567,243.3157238261161,463
24915000,212.02621013938497,336.4322426536852,463
24920000,212.7157433621304,258.8086036299095,463
24925000,196.29122647165602,290.6511076396236,463
24930000,200.60664615549877,251.10244660821905,463
24935000,161.62012823815314,323.0211184280086,463
24940000,120.00397784469992,273.5515888808718,463
24945000,181.82727810406894,283.1435224118248,463
24950000,207.7891830297603,295.7738211571868,463
24955000,198.71935341885742,373.6486100572443,463
24960000,183.13468299927212,312.3839722644781,463
24965000,169.80955552422347,295.91227337720323,463
24970000,155.7982910418488,282.3308311031973,463
24975000,184.60637870743102,305.34900752207864,463
24980000,174.5440964687602,334.30563430207,463
24985000,175.11885073127263,278.0356857297046,463
24990000,141.9060935864366,232.21622065268718,463
24995000,192.2725367773688,292.1097450049351,463
25000000,147.64324050000678,250.39240863321493,463
25005000,199.89755269279425,303.61854669707805,463
25010000,166.83192518911534,253.8277359106902,463
25015000,162.09488405116147,293.7649792417061,463
25020000,179.32861015271567,319.5586261291033,463
25025000,162.90535950952068,238.2771415307538,463
25030000,146.00581849837633,319.67878786837684,463
25035000,162.45193098419853,383.2286135513588,463
25040000,176.79373640795242,250.87795878260232,463
25045000,148.10712692287868,318.86443230902694,463
25050000,161.77287108497566,315.29144251818974,463
25055000,152.2159183641869,326.63004564881305,463
25060000,182.27013776456192,320.04015637097973,463
25065000,196.34045658581877,291.46980925234357,463
25070000,192.9679836047998,258.7505742892922,463
25075000,201.91656031984684,277.508451178669,463
25080000,181.3902782234674,272.05051503341866,463
25085000,180.40935383487792,282.06241086548664,463
25090000,190.81240784948903,267.8451717489917,463
25095000,206.94708671701676,279.21590696281294,463
25100000,168.47688992733788,270.53705903294065,463
25105000,158.94943437100184,266.5705477755985,463
25110000,166.74689053255997,345.1706178352923,463
25115000,172.32329557785528,259.81807185029714,463
25120000,202.97033818144465,275.0805282019759,463
25125000,177.03404823158277,288.8322416515011,463
25130000,152.9575842742087,283.7741626159368,463
25135000,163.23230502082228,266.937864483242,463
25140000,171.23644609284375,250.5800808017926,463
25145000,198.5495508201951,336.8013645418848,463
25150000,244.46201754358503,257.97902386247745,463
25155000,164.72334646589343,293.9636241443963,463
25160000,202.48315587643089,327.9671786379463,463
25165000,155.06372225891351,311.94360503754547,463
25170000,186.57927437231342,337.93080872848884,463
25175000,158.02823072854338,299.1510082719143,463
25180000,182.15507005192097,211.13979820081937,463
25185000,165.4801232307406,291.8357642515661,463
25190000,210.4130829605424,273.4747011803032,463
25195000,173.0675263116707,324.31490201645556,463
25200000,167.49143376819472,235.5544099528078,463
25205000,198.04803903913862,315.50088321948965,463
25210000,176.31077283140516,335.1174653554366,463
25215000,187.65153381841748,330.7684933579813,463
25220000,174.20754793963243,294.7715377868654,463
25225000,140.41386122645707,249.86675578901264,463
25230000,165.29935495928342,267.3371677553743,463
25235000,194.14174574743228,293.24605392488274,463
25240000,175.0946504646019,326.8765819884001,463
25245000,161.26741562018134,332.3851234285728,463
25250000,130.30579457890755,323.1295152902617,463
25255000,181.54105900316372,297.82434626843076,463
25260000,186.02523486268976,283.13953293051117,463
25265000,181.5657134011306,318.330807464221,463
25270000,155.2696369797542,258.5567904064782,463
25275000,236.3697757059607,307.3790255996619,463
25280000,193.02318069564444,290.0849905340825,463
25285000,164.73745214622429,287.66947133998184,463
25290000,227.05309393138828,279.716937910835,463
25295000,194.55854258562925,301.95259328668476,463
25300000,202.06069023142993,314.39357401456107,463
25305000,189.34679426312852,258.0299471354521,463
25310000,165.0481531533592,296.5222813540726,463
25315000,222.13834896523622,278.1967496109818,463
25320000,186.60131350910524,346.1131432250038,463
25325000,179.0021324401008,293.7630299012263,463
25330000,165.09015288874198,282.5067619562829,463
25335000,193.40715379875516,308.10044541041464,463
25340000,171.60866667404244,277.2320686936662,463
25345000,148.8987890841572,291.39912745397714,463
25350000,162.5605781921798,364.7456229253899,463
25355000,194.95561866645977,309.9174004712998,463
25360000,180.92239151349986,321.0358565537018,463
25365000,181.88477629936315,295.15340293848936,463
25370000,145.3206279965147,290.9475539109642,463
25375000,168.64749222554897,267.4038254641638,463
25380000,136.8332562621451,296.0868386075265,463
25385000,174.6221571000615,286.9469572581082,463
25390000,140.28749964716025,329.7982926751702,463
25395000,145.55339582833923,338.35463941351173,463
25400000,187.9654788429153,310.9534181030704,463
25405000,208.48392724774254,279.33451216362783,463
25410000,168.49428717778238,300.3324811326517,463
25415000,170.3996702048905,284.8640381425013,463
25420000,188.14774625027968,269.55209688072273,463
25425000,201.54331712832234,347.3732460887463,463
25430000,136.76003226738158,258.5326919966849,463
25435000,142.32627392290962,343.6888772572527,463
25440000,168.1810957544032,241.20796498990947,463
25445000,164.0130679345475,291.212026003997,463
25450000,123.28526671195242,249.42469668535054,463
25455000,180.55632640660542,329.738872129719,463
25460000,189.5170043837879,278.66329962185785,463
25465000,141.42160467642248,266.3544271490276,463
25470000,163.8635671582377,268.29552128271513,463
25475000,155.53552773166885,316.74862570309415,463
25480000,185.29206780445864,276.3161849585572,463
25485000,174.7306386771901,365.0186466815703,463
25490000,181.53278587049405,252.99815987611692,463
25495000,139.97156157379092,286.97062942325573,463
25500000,207.73106685549038,295.08153198881894,463
25505000,164.61516271706714,297.1956219923219,463
25510000,212.170899159311,243.93108491616198,463
25515000,177.81613253446884,312.83446567776997,463
25520000,184.30960994950664,246.9212397319359,463
25525000,227.14163620619226,294.4415761220759,463
25530000,168.59242681137528,248.50764371635822,463
25535000,205.1497725352229,301.9113845801571,463
25540000,159.34171657265463,357.68646485840657,463
25545000,190.6917215592583,339.9012405772818,463
25550000,149.4439764696793,308.1422608638723,463
25555000,168.44188791607309,285.62312638288495,463
25560000,186.0142366467569,231.46854962440318,463
25565000,144.5291661382294,294.29344927785735,463
25570000,187.0205879969474,288.60715844731163,463
25575000,180.76443430368298,342.842763179877,463
25580000,149.58461494348003,274.1723439269838,463
25585000,182.27114599219735,305.5075258073802,463
25590000,155.75931991354307,287.50921735108597,463
25595000,184.2773916742955,324.3714043652647,463
25600000,192.4706640981196,299.3328519774928,463
25605000,185.79253124658248,417.48615222237,463
25610000,179.63917224712796,273.5894833079062,463
25615000,168.95179860049197,307.88347894307793,463
25620000,172.3066367350452,342.41752631421224,463
25625000,143.45454557250548,235.10027952241205,463
25630000,203.18851245846983,333.17890024653326,463
25635000,165.47584542540022,286.02057502572006,463
25640000,174.28198907607873,282.93643840065823,463
25645000,190.43521025697086,329.9359499139536,463
25650000,173.43830906875252,234.10834475741072,463
25655000,147.1499717027552,344.6474356888421,463
25660000,191.03308271640753,317.19663576305965,463
25665000,167.45801008358913,357.72391422602396,463
25670000,182.8694092853105,270.99765491962506,463
25675000,174.12863777151452,292.84077785333176,463
25680000,175.39269076244662,279.2287711319904,463
25685000,160.39110842788114,253.92375712695647,463
25690000,168.70522554063794,303.4698903670036,463
25695000,143.69813374540016,342.3844434468756,463
25700000,205.01464006834087,312.65141041270175,463
25705000,180.55352799458916,263.03541631261567,463
25710000,158.79272912063783,280.3893768775627,463
25715000,140.9725902740953,276.8045836776544,463
25720000,228.72217479058958,256.45350882896764,463
25725000,196.33978435531128,241.31476179201172,463
25730000,191.24033821674652,284.64752340091883,463
25735000,180.06388138020083,273.0129014845517,463
25740000,185.23703350097176,312.4379377752105,463
25745000,201.51261670708018,296.4072490596337,463
25750000,185.61653290689296,319.8319758706834,463
25755000,176.5597211594238,290.3999352084418,463
25760000,216.01368380070286,343.8465312518235,463
25765000,181.73945657361378,365.80547882975026,463
25770000,246.8284156487494,256.2886661036952,463
25775000,180.36670623763197,290.1748732531084,463
25780000,170.8219584897394,347.622975180789,463
25785000,184.67376204852414,398.0847308405356,463
25790000,184.28285519521793,308.3166088655057,463
25795000,201.76031132906323,373.22723444541464,463
25800000,197.9923603410437,320.5235405592688,463
25805000,203.78453930201394,339.4493623505267,463
25810000,138.78825083784403,273.9316797779237,463
25815000,192.4656370859421,331.1169393900178,463
25820000,181.42475145475,268.41086712028664,463
25825000,208.60425941841817,280.95090416461755,463
25830000,199.12237626696458,310.20547549529545,463
25835000,172.92009310531515,288.36153202668277,463
25840000,189.70937889373204,316.1392617027307,463
25845000,211.11823617835907,341.4669736264625,463
25850000,176.35985033449333,233.95209076907702,463
25855000,208.79255459468803,323.4511134847569,463
25860000,184.87851261645494,350.2864311716558,463
25865000,233.13322727387649,345.51409165823037,463
25870000,145.58365446122068,267.99940213607795,463
25875000,205.3675837865357,279.3225066517533,463
25880000,150.81812885104242,344.32077980702826,463
25885000,148.35072249556163,276.4197968295755,463
25890000,189.05954381309672,310.87160529576204,463
25895000,165.50341521251076,249.5478164983897,463
25900000,180.32999072770716,369.6107113568251,463
25905000,185.89084870838454,270.0353494771302,463
25910000,209.50167529045478,324.11574438278825,463
25915000,196.6158122659921,289.047901374067,463
25920000,183.9046654239142,364.4828358628446,463
25925000,161.98049237062315,238.27869764271398,463
25930000,186.10861889117413,349.6547318858275,463
25935000,198.60631068239488,305.15309045239815,463
25940000,181.2125414373514,280.0805712561414,463
25945000,188.3042983081062,305.8275375213993,463
25950000,187.38394843909632,305.075818616731,463
25955000,193.91984107002838,272.3539864358584,463
25960000,191.9088180216463,234.47638722380296,463
25965000,172.77701555193923,232.8719159154199,463
25970000,180.1188256301142,266.8249340259155,463
25975000,198.53755357487665,306.38082637379904,463
25980000,149.8926931700352,291.16226185635935,463
25985000,175.81587995552212,349.0802325879942,463
25990000,135.47475308359373,265.9914949950837,463
25995000,189.3148934142886,249.53228250044629,463
26000000,171.0556808409107,259.8579186536443,463
26005000,180.3103291886585,327.41379011824415,463
26010000,184.15736655075372,320.8056304460625,463
26015000,167.01138356623122,294.58188853024734,463
26020000,176.4292651768521,306.4438801728152,463
26025000,193.80017796511186,299.52798807084605,463
26030000,151.36105740381285,279.7276894877619,463
26035000,150.06412945418023,303.9719444918638,463
26040000,146.72478640520458,377.8394167857554,463
26045000,169.06451946590528,312.8205726176072,463
26050000,188.58260637103103,271.5704698647472,463
26055000,203.99561630095818,338.7832280423352,463
26060000,193.73921822796865,286.4224076078169,463
26065000,159.85118863251196,258.31850153939143,463
26070000,174.6100191892267,350.2847922517208,463
26075000,173.68179940723633,287.04334312011315,463
26080000,217.13452863119682,290.91220351208096,463
26085000,184.7277765901449,358.36231812240777,463
26090000,183.33173199838845,366.77276764082745,463
26095000,156.8437545767074,309.28092005432865,463
26100000,195.52769296383948,314.42642252719025,463
26105000,140.2267960272443,336.1025294865069,463
26110000,161.40762155003213,234.7037950870937,463
26115000,152.7574232639442,280.2160257600639,463
26120000,180.77038511573392,305.0438913598938,463
26125000,172.11862314076856,339.7743271604622,463
26130000,170.56376653339046,272.3511243568331,463
26135000,123.83413241496527,309.23814684096226,463
26140000,161.28918143855896,242.60674397257702,463
26145000,212.7356276976546,289.1138999058608,463
26150000,175.64982463906404,289.30700229742587,463
26155000,165.06413518319061,340.6982979308324,463
26160000,142.73580112705355,301.4347077222403,463
26165000,193.35213823972614,289.89215466975844,463
26170000,225.48291901681077,330.1470343407914,463
26175000,192.72054791317748,288.80184250075087,463
26180000,195.79049538101225,311.0664082207871,463
26185000,188.87106421885403,340.47524441494636,463
26190000,164.66234200269201,242.78280464687492,463
26195000,203.31676504764164,295.2187084595899,463
26200000,180.64510699620863,327.0957083807857,463
26205000,201.70204693877838,281.3687657962941,463
26210000,158.36927022756623,380.7852379758141,463
26215000,179.15930003953082,276.22922722334005,463
26220000,163.89653137029157,245.11347706391828,463
26225000,192.66239714404918,322.9183604152088,463
26230000,162.33399876061117,287.99858695355437,463
26235000,194.3169220676483,296.7519546223167,463
26240000,182.7477437003042,318.57026790526777,463
26245000,190.04446817403104,277.44333517076376,463
26250000,172.67210399859093,292.83133614757566,463
26255000,170.87397256062812,249.2916800494088,463
26260000,191.76614760044114,335.2153568894661,463
26265000,151.64867213097955,337.6475790122188,463
26270000,160.7961124345967,321.7701225943072,463
26275000,164.16247981826788,272.3191460177908,463
26280000,148.71081149755557,286.2281307595787,463
26285000,170.83704662332704,287.4771978830033,463
26290000,192.71063006923066,309.52391394451763,463
26295000,169.948558863734,364.5847996906815,463
26300000,196.25120840580564,297.5905549763253,463
26305000,174.09627982130993,244.03315766958252,463
26310000,176.04626317659296,397.9284567652006,463
26315000,178.83450973788348,318.63947741097815,463
26320000,194.98559155451602,283.6955476334363,463
26325000,188.8386624688455,316.09165071369995,463
26330000,169.97803822850528,314.19082947544734,463
26335000,173.8842525776747,295.7811165571404,463
26340000,178.73795628128252,297.79616455417533,463
26345000,152.39989878842596,232.6815128440152,463
26350000,168.50878989736216,274.69258984690515,463
26355000,186.9276775571801,323.1973067236834,463
26360000,163.90236316843917,271.45655172964223,463
26365000,195.39840892606944,311.3312458565591,463
26370000,151.3648813333578,355.5319021639582,463
26375000,179.82865069085472,317.4579119923819,463
26380000,167.3075155972303,299.63631256147954,463
26385000,153.52889154633203,361.7749035504204,463
26390000,158.83189299560266,319.6083916290053,463
26395000,185.46094045969332,237.3222808635391,463
26400000,148.95054504495045,351.11582331946255,463
26405000,213.53210382581707,368.71386076247705,463
26410000,172.71468552871488,236.16915019407557,463
26415000,179.29570022538073,221.69936347287967,463
26420000,193.87151398150678,289.10882632755266,463
26425000,151.84532633413224,317.2853225845648,463
26430000,218.5849137231301,299.66163253821117,463
26435000,187.27356821001777,349.64311466010787,463
26440000,160.6104482962348,283.231696385632,463
26445000,184.69943680055414,321.685712692225,463
26450000,174.5633109974978,366.2781696241986,463
26455000,147.5143655287909,282.1793886145203,463
26460000,201.85232184887394,270.4865720314661,463
26465000,196.61888596379575,278.08885005129935,463
26470000,177.1983471267265,305.904969532684,463
26475000,209.8415781537649,409.4789617294775,463
26480000,202.43214853942683,308.1455922206965,463
26485000,235.74159364653806,290.1686759870349,463
26490000,149.76975373693364,309.1085286479315,463
26495000,144.25005305483447,364.1906142307375,463
26500000,166.9184529318036,339.97209750328545,463
26505000,186.77331923286815,280.9183914233762,463
26510000,178.982415605494,276.2291590582518,463
26515000,171.25263185608145,339.0123980015704,463
26520000,178.63706042302823,305.34872643571765,463
26525000,183.25963618097603,344.9170691203681,463
26530000,168.52937786076623,298.9503229142319,463
26535000,190.85625350638082,394.3714461075397,463
26540000,179.57285730654527,339.4540937407152,463
26545000,163.94350033399198,260.65152448480876,463
26550000,249.84503210765297,305.92217960504223,463
26555000,167.55098016960102,325.4168936129288,463
26560000,141.59441588866176,263.90760624894307,463
26565000,139.42869074615732,313.69334381436505,463
26570000,155.068551336652,279.72149321174055,463
26575000,190.48645679921302,373.70845657166547,463
26580000,193.95657017001022,314.70957414850744,463
26585000,198.5388733099644,342.3779614968015,463
26590000,149.9596230820202,281.23568813535684,463
26595000,182.08714269947023,327.21906224277416,463
26600000,209.03651123823514,324.9253320164431,463
26605000,178.7241347582194,294.27199135767734,463
26610000,174.58304197642752,287.28584696175506,463
26615000,174.67727457420338,292.3391533542763,463
26620000,158.83805996259002,270.62151416472153,463
26625000,176.7255593812981,322.5154011376242,463
26630000,149.78171661000098,273.3221175788533,463
26635000,152.81502324383777,310.80244711718285,463
26640000,171.69390655724186,340.7228698332504,463
26645000,174.97796153204823,316.2235489541719,463
26650000,172.53799849603098,327.3846009630433,463
26655000,192.10342839063915,287.8374579909666,463
26660000,182.1448827212774,296.9918720622713,463
26665000,171.91718207051818,241.9204659904224,463
26670000,197.3002208749255,261.4548716093919,463
26675000,195.7437719548485,349.52399783651884,463
26680000,162.28879257997784,296.97287781359944,463
26685000,186.97780058782158,274.8718459934625,463
26690000,140.69201022273,275.79341440670913,463
26695000,166.16166283015534,271.634855994108,463
26700000,154.77789871740134,306.63028779087875,463
26705000,185.89006475701137,238.1467156792636,463
26710000,172.70833651308018,291.0845032920049,463
26715000,171.63941476714646,302.21285505412976,463
26720000,147.27825395505843,277.6156902249476,463
26725000,202.65212904578658,323.25982431015655,463
26730000,193.6668589565559,290.01315649595244,463
26735000,165.904837565296,293.42257877258703,463
26740000,191.28010810166566,271.1966306472158,463
26745000,203.03745945646594,322.0120363062342,463
26750000,190.20054515298176,271.91108242824896,463
26755000,162.1489350050177,295.3597757200774,463
26760000,175.3178357749956,304.71656017302587,463
26765000,174.40573165664682,315.00754666215494,463
26770000,178.62054600511829,362.7847735389025,463
