#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
38100000,187.17049565935605,318.41370369456723,686
38105000,165.99669300129742,346.7294872841914,686
38110000,175.28185516515902,307.43942893916187,686
38115000,238.19234441438655,274.4561684771435,686
38120000,155.99511221980424,319.3943237908838,686
38125000,190.60931854778306,317.4921219193781,686
38130000,218.1165832238053,325.70865052095377,686
38135000,132.71927728439164,248.52483838151545,686
38140000,154.78014726593938,300.41476068110774,686
38145000,157.71075551359746,251.80305015262377,685
38150000,165.7295923267665,324.32277854156774,685
38155000,157.80228442046624,380.5682917746568,685
38160000,211.89264179259163,286.7805722781516,685
38165000,157.0929765470329,286.3015053309612,685
38170000,212.22736868117676,229.72637805497587,685
38175000,193.40678364982762,338.8408694410823,685
38180000,206.34138091064958,249.27396948261614,685
38185000,184.17108608304306,348.7390031373109,685
38190000,155.11938893352445,322.85587435283463,685
38195000,180.88424099929037,376.0491036088765,685
38200000,193.54561833555806,228.28662253837953,685
38205000,133.95267465958204,365.09023769637,685
38210000,171.5618709699001,301.38469842620333,685
38215000,178.02105302160732,266.03981056087565,685
38220000,225.07648305478784,258.1072287216991,685
38225000,188.7365792874899,312.01557723403477,685
38230000,166.58545575855186,321.8486974157895,685
38235000,149.35391641156772,328.7610078594859,685
38240000,171.94918810777912,359.15698901835935,685
38245000,155.75532408765045,343.08757197359705,685
38250000,169.1817618849516,341.78526771056335,685
38255000,170.57510441700995,310.96536761189293,685
38260000,169.03790912189382,223.05766738492625,685
38265000,143.90907356244003,244.4893928134719,685
38270000,182.50198849762575,265.5155001195792,685
38275000,227.91193434161377,297.84095679599403,685
38280000,163.7921753624867,299.99000136219576,685
38285000,195.7956187689586,423.9791575414856,685
38290000,144.2073397309708,324.19492483713657,685
38295000,190.32735068034847,269.20082658924116,685
38300000,165.2750480441473,257.4160022599003,685
38305000,156.0022472990763,374.42147305669016,685
38310000,165.21115230715142,284.0021572098394,685
38315000,163.89836220318801,264.68037661389053,685
38320000,183.47495812044633,290.53326996348017,685
38325000,124.18104638774093,257.69093816841496,685
38330000,192.36141562176374,270.40644111424285,685
38335000,166.9912792919018,319.4602495629795,685
38340000,176.47154956176288,301.74974866064366,685
38345000,164.23698009054561,286.4699831758282,685
38350000,177.04540238172575,315.2623538373669,685
38355000,156.32840766508718,273.2379522999195,685
38360000,210.86031465602662,281.0911437973335,685
38365000,176.05943850254,277.08689186524555,685
38370000,176.37130736418578,337.25478800820287,685
38375000,155.90193114589286,318.66992863430585,685
38380000,162.1237279200133,255.9589622316429,685
38385000,148.21772924157466,264.4231141683334,685
38390000,163.6936296155431,287.21240368784436,685
38395000,139.86458082358075,342.23805464625525,685
38400000,174.5816507147424,320.1658955102591,685
38405000,154.51191593331993,283.2406252334911,685
38410000,182.15385480404632,251.7821306443368,685
38415000,194.64079092821117,262.5332682607144,685
38420000,143.39920878221156,261.8970995100793,685
38425000,211.6725029334917,308.7594576117471,685
38430000,138.42030641335586,297.9250060023,685
38435000,213.41526054226267,287.21156993621753,685
38440000,153.6088903677462,300.1936106961763,685
38445000,196.38111877272556,331.4419658326249,685
38450000,170.2138692233685,264.2756026868217,685
38455000,183.24949179144318,297.95605609811645,685
38460000,197.76690464706863,339.58365738408213,685
38465000,194.03341420844734,356.62355109816997,685
38470000,167.26593402903472,333.3123723385555,685
38475000,201.31204189446572,308.7614201625172,685
38480000,203.56840761712797,259.6780779803924,685
38485000,152.23756772394253,292.79476501818186,685
38490000,207.5861415847035,333.53847165534916,685
38495000,173.9903312593674,271.82126202066524,685
38500000,184.81865504193763,318.9163781952179,685
38505000,193.51678778191007,308.5934274319882,685
38510000,180.400243713733,293.3239147099436,685
38515000,150.17539561964077,245.63297995242235,685
38520000,164.69839276700847,257.46532874948207,685
38525000,147.30231368377895,344.6209839235279,685
38530000,178.21193270516628,332.9552681214356,685
38535000,209.90709771411645,267.2322557662172,685
38540000,220.497076699129,348.7102861222398,685
38545000,227.27031278461956,296.1063653419442,685
38550000,178.48165790787272,330.19787827784717,685
38555000,161.84075873215835,314.45586122657426,685
38560000,174.93752322382198,306.7940248381996,685
38565000,187.74209919232226,270.7853778526132,685
38570000,228.59014988435135,279.85981887989556,685
38575000,167.48562852963843,316.8344501955159,685
38580000,193.15325685835415,259.39049887001033,685
38585000,148.46166519118438,253.39158313946226,685
38590000,193.31189520329787,288.6989994470366,685
38595000,183.73701516340782,328.2454112804738,685
38600000,178.82355855393595,295.78110351907424,685
38605000,139.96329011591263,247.33506139313187,685
38610000,178.11603825468217,273.8293689514922,685
38615000,178.37633314214418,284.1935721967702,685
38620000,172.56731741269058,334.9237343584462,685
38625000,181.07646677512943,240.7596429734622,685
38630000,202.36912506649873,323.8257325855712,685
38635000,192.98186623366502,333.78040112060967,685
38640000,176.3809321968567,348.39743597289134,685
38645000,186.96664434324902,344.8508717928307,685
38650000,170.8628953060754,256.5812297752341,685
38655000,185.73923873930826,278.6755068364759,685
38660000,201.98261390194813,311.607330350997,685
38665000,193.5489244087267,333.5906821408354,685
38670000,168.06809213854328,245.84013733112462,685
38675000,226.1902527807957,352.5313389758257,685
38680000,190.6872461750785,327.52832798261807,685
38685000,165.4351542901631,320.3392067913799,685
38690000,189.79652458150008,308.1156857592756,685
38695000,177.4511164550593,274.98386160524285,685
38700000,180.40331432903884,348.41654086093865,685
38705000,189.9388199076336,277.4230294621217,685
38710000,174.47740569965623,274.59198970046475,685
38715000,144.55162286635027,239.44917182253036,685
38720000,161.5677128164741,254.55525108063804,685
38725000,164.52845809966766,316.9217409731238,685
38730000,188.03735273966728,340.6488255704125,685
38735000,174.72845659908663,370.0563362065937,685
38740000,151.7335198732024,327.94891344897167,685
38745000,185.44605179104593,250.55683110787496,685
38750000,169.1454660114946,295.97514242805806,685
38755000,180.5587078604074,277.5955647414934,685
38760000,158.81226959179565,286.2640986050527,685
38765000,169.95113960588424,251.97616364834903,685
38770000,140.4776368537442,283.61008466724905,685
38775000,191.94414180211373,289.7888527923443,685
38780000,159.94857244701433,261.11061082248233,685
38785000,165.98254812713083,258.8268685347686,685
38790000,138.5109777501369,307.79255899581676,685
38795000,182.56066377204976,310.035141521349,685
38800000,153.82400063393789,306.61913526730217,685
38805000,178.20131674429868,267.96721445538964,685
38810000,158.1838105668885,331.2595852717677,685
38815000,199.21729733714713,268.40310245131195,685
38820000,202.87829867162046,356.26710357701717,685
38825000,169.78939137139687,252.74128361869626,685
38830000,206.08802456962678,333.9173124268064,685
38835000,133.89869796745447,266.8464123241208,685
38840000,146.10138443965303,322.5391825594705,685
38845000,170.7554796737966,262.57011835705146,685
38850000,184.0727348870208,315.6654863216106,685
38855000,183.46480909437545,278.8963044119401,685
38860000,201.05850713396154,276.03171366902615,685
38865000,184.1283900940082,319.1392786369371,685
38870000,134.71081661336333,235.05129649192443,685
38875000,196.46871489553155,294.31743132944706,685
38880000,161.22323207765098,270.3651190959692,685
38885000,185.04136997947307,347.57631208979313,685
38890000,198.14361245806734,306.91870389339897,685
38895000,205.46729326510825,340.49390096413947,685
38900000,161.7912452237781,352.3235200846819,685
38905000,164.11480085878068,273.7691840259345,685
38910000,167.2540843330137,346.89137239473575,685
38915000,179.45812105577713,299.605497654699,685
38920000,182.25521345743843,365.5139215896111,685
38925000,186.74417553500226,267.45494882697164,685
38930000,194.89374427078232,299.88337279137517,685
38935000,171.91080788643131,284.62719934416634,685
38940000,175.88949125135568,269.77549144234143,685
38945000,150.63646146897565,305.70567666996266,685
38950000,170.30866514263192,343.63101807962653,685
38955000,181.65506589607136,307.70136631399464,685
38960000,218.03373387091946,297.69938494645095,685
38965000,163.68198121995678,346.98030764814797,685
38970000,182.2098142197227,242.32026399908318,685
38975000,152.44750169859134,328.49634221120357,685
38980000,166.48793344321265,270.598449185796,685
38985000,174.58783555608815,273.2595021648481,685
38990000,133.33022984042057,285.39960794290755,685
38995000,153.79985510591015,407.5529044048287,685
39000000,169.40987239154066,388.25487493257685,685
39005000,195.73304993657794,283.66812703430514,685
39010000,145.850951412985,242.26237183788794,685
39015000,170.27719968092836,283.4979301285151,685
39020000,199.29252547716013,290.2754570265892,685
39025000,163.5731483832903,343.4298754134073,685
39030000,197.4161822225836,256.09906861344433,685
39035000,208.8767262566658,294.1822283840664,685
39040000,177.99975472426453,276.2568757415493,685
39045000,142.0962268779018,280.04116551218283,685
39050000,209.23968454640064,386.4346020702331,685
39055000,169.68501837631032,311.2136652854871,685
39060000,180.63488365862716,316.42065001673154,685
39065000,184.82242627990186,253.5453898304439,685
39070000,185.10009139801798,298.19737688991387,685
39075000,191.81152754127942,284.85780661030367,685
39080000,150.87299587621743,260.49949168199606,685
39085000,173.84269899654865,274.9919893145509,685
39090000,169.54895115377988,345.25012509237916,685
39095000,167.17481070453226,239.9728576043875,685
39100000,167.91619357960496,268.5690959531327,685
39105000,187.68549466481122,257.970841535943,685
39110000,198.77140206434348,315.33357908516285,685
39115000,206.10996122191992,341.17379195837907,685
39120000,196.46161491587006,272.2778836354868,685
39125000,175.30093925594463,295.4025058018651,685
39130000,202.89635040464577,270.96767879595075,685
39135000,150.27924562650725,315.1508542918405,685
39140000,170.42772998047252,303.02025134045635,685
39145000,182.32619159490113,314.8873587001757,685
39150000,138.9579409294342,342.40861545333803,685
39155000,169.47115059098672,258.5222684882062,685
39160000,146.35495037948007,399.2357099995283,685
39165000,164.4953506819212,299.56317510146243,685
39170000,172.97570985690112,306.2620788206386,685
39175000,189.24275448582094,326.8728747812295,685
39180000,143.1682629215686,311.83828971268184,685
39185000,161.61201223239846,305.7618545802833,685
39190000,183.80026241323068,288.0528763403521,685
39195000,157.1670793042854,318.15283357061224,685
39200000,151.5823617785643,300.8145054160607,685
39205000,193.6090133151454,205.13064519850843,685
39210000,175.22500035268428,254.36648942461986,685
39215000,215.86156156302513,332.1380209099419,685
39220000,163.18744157260718,315.05018064001894,685
39225000,162.26322707207754,289.8876678227094,685
39230000,168.36009537826072,230.9616524708806,685
39235000,162.17362566999682,307.70403043209467,685
39240000,160.4939250106154,284.78729458327285,685
39245000,229.3671889280899,322.05539654340953,685
39250000,130.27526250692665,256.12844505221653,685
39255000,170.59185975630984,311.31779577801655,685
39260000,146.05895819822211,255.2404718225905,685
39265000,181.90918779018295,266.6919432362158,685
39270000,189.34060673012377,296.85492016107366,685
39275000,144.63849202850727,296.0473868669994,685
39280000,184.61795758305485,298.26200259045896,685
39285000,209.07184582414465,290.5199018801205,685
39290000,191.99990082541365,258.9523409319809,685
39295000,191.81192917988164,279.42446768494204,685
39300000,172.43748511857666,288.7500608469502,685
39305000,192.52972418732338,279.9825969776568,685
39310000,194.85022619260943,312.8808734875658,685
39315000,157.47738152965263,277.0695852939274,685
39320000,174.7926414981306,319.0127121059121,685
39325000,184.43076103851845,281.63828089299085,685
39330000,168.4632907026814,271.9567487608363,685
39335000,195.40765036075678,302.50881901731543,685
39340000,183.55796023773036,305.5140099390009,685
39345000,182.3972916006059,280.2593595993273,685
39350000,150.49594618237512,316.75273196774265,685
39355000,177.51374873105473,328.3242288176026,685
39360000,174.3267432915969,285.22617993178454,685
39365000,170.83420080450637,278.8266193071474,685
39370000,201.43118114131204,376.9888345979975,685
39375000,203.00200564396485,329.48182588419274,685
39380000,178.3411415511838,312.5283282666405,685
39385000,168.800156980867,338.0870427263634,685
39390000,158.0305848707735,310.8859959315342,685
39395000,183.97528727603896,329.39553110687507,685
39400000,157.78546334274407,227.46846713733805,685
39405000,160.88748102891594,305.6497374789664,685
39410000,182.15884750151622,297.36699597069907,685
39415000,144.87371255563215,224.7682323644667,685
39420000,189.67910179856779,290.4351886999495,685
39425000,159.71891763255985,283.89951337274806,685
39430000,145.93141780951996,248.418994880788,685
39435000,135.91020408916543,324.3804087277356,685
39440000,217.5574056765171,303.76860757907843,685
39445000,152.60592978349183,319.3304015604665,685
39450000,167.7423980917528,381.8519690591567,685
39455000,177.68588918166162,253.2355045446318,685
39460000,196.27783442787157,259.1841582610534,685
39465000,164.91371400857054,313.8022803170004,685
39470000,171.47015533898602,275.0308310064787,685
39475000,166.0681039474009,323.8674152348455,685
39480000,159.29924581063835,286.5396191194629,685
39485000,201.38413788790558,273.38745708844584,685
39490000,119.38621501174491,262.4375812027949,685
39495000,132.84060882614747,348.023198044457,685
39500000,176.88844035962924,281.41431074210124,685
39505000,195.3957240530744,323.4208454193037,685
39510000,177.3577978046828,279.41085620721617,685
39515000,181.76091588401965,275.66767416119353,685
39520000,198.74207024677094,297.1689169454219,685
39525000,185.22355777513852,300.2623445915182,685
39530000,134.81004645763062,281.25063107138544,685
39535000,160.29224198767142,247.3333719862494,685
39540000,190.22933568657047,317.97631195165553,685
39545000,185.34943647796086,254.23393685924833,685
39550000,218.81077875746283,311.00459564922386,685
39555000,168.90933907649296,288.9563207048149,685
39560000,185.32709038483895,323.24172777216387,685
39565000,175.04500190076928,301.36085239743625,685
39570000,175.10577777634396,309.95062065383956,685
39575000,169.8941495428465,326.4795613580927,685
39580000,169.66838149635288,210.91878385310878,685
39585000,143.20759118766318,271.09364589366953,685
39590000,195.84837384753718,256.3086229996735,685
39595000,195.7487338152549,318.3367831866934,685
39600000,176.08552838290214,296.76159835877075,685
39605000,204.58406623383678,256.54100101025944,685
39610000,209.7124716050755,258.8140615218964,685
39615000,168.0705419711636,253.39727774832733,685
39620000,142.64771358690652,237.10354644113463,685
39625000,164.17005628269996,315.5193986212995,685
39630000,171.95783497830485,277.52575385382266,685
39635000,185.71784779135143,322.9141176968815,685
39640000,158.53012449150987,292.5438301997117,685
39645000,182.5555738386033,293.4063601826399,685
39650000,222.13661486020982,311.2656357039852,685
39655000,149.47193927777894,257.08533815204646,685
39660000,143.3224387278391,268.927765255386,685
39665000,184.23455496322214,369.11190493115276,685
39670000,187.31655067251427,321.2391107443062,685
39675000,185.20789082168056,288.6486161014221,685
39680000,152.947402872512,295.1204370208746,685
39685000,223.28709163821324,328.82518472476534,685
39690000,205.98183593924645,286.3898305666487,685
39695000,175.05913140689353,313.4258405915351,685
39700000,162.71396567158462,239.76542455909828,685
39705000,178.8930357498066,333.2809633935018,685
39710000,192.58651671978674,323.66678005267494,685
39715000,135.7860025064954,279.1293946000706,685
39720000,185.7849067936212,300.55606021540825,685
39725000,202.1745375519349,341.790095632477,685
39730000,161.22760122386194,346.7112599203762,685
39735000,197.79479866859322,286.2171800798172,685
39740000,153.67555866387073,275.2274168416137,685
39745000,225.97893071921652,326.218963729945,685
39750000,190.45694901458134,261.58835343171137,685
39755000,186.56205717574016,313.26269379424673,685
39760000,162.3829353315471,296.8042609401795,685
39765000,173.18862044065153,315.0615653039811,685
39770000,159.6989172593736,321.5709656951673,685
39775000,154.7784193760287,275.9281921617098,685
39780000,140.99354036835803,277.77550699144575,685
39785000,168.91253855871292,247.86826872250003,685
39790000,171.33591248750633,258.56141869670876,685
39795000,149.3665250479121,341.7813124897747,685
39800000,197.95420518700934,276.8288967876916,685
39805000,198.18685553788347,338.3466050549551,685
39810000,168.19244300687416,292.75862035073254,685
39815000,177.90643196405745,246.91005674127055,685
39820000,212.4196686632815,302.85356936979684,685
39825000,158.98219295442544,316.452787066645,685
39830000,186.31752987432083,270.0600045322261,685
39835000,170.10480090671382,295.52004053077525,685
39840000,167.60911915218,331.52131963624413,685
39845000,151.86379668221784,243.58441132685195,685
39850000,152.43436546959538,320.5299059640881,685
39855000,186.4839421180188,331.2625367310062,685
39860000,161.12533592916066,301.66618522726435,685
39865000,184.73073029134525,331.7889658212983,685
39870000,123.00447620769556,371.8807634999894,685
39875000,188.2749496414536,291.68449817987863,685
39880000,157.66526793952497,281.8140593076957,685
39885000,179.16654763967867,281.83023972911184,685
39890000,173.06099544102872,300.1426247513107,685
39895000,189.86070358377142,311.7504238750481,685
39900000,188.55348460220256,360.78126277632384,685
39905000,144.90306213165545,289.79000094373,685
39910000,163.64700829031563,261.0454591909099,685
39915000,214.34418325569325,310.9691228643454,685
39920000,178.14926892553555,324.9060776825486,685
39925000,138.96901776352715,294.8174293465956,685
39930000,203.29658907938472,281.4749952398424,685
39935000,171.37385404499716,346.9466895209854,685
39940000,159.62565408631048,317.88649475358,685
39945000,144.26504708543385,349.2370839844464,685
39950000,214.20315181099457,319.55084526012587,685
39955000,173.89138472512184,311.1967763074241,685
39960000,176.2311971816495,254.61128821613033,685
39965000,213.37162924837037,318.86459140372426,685
39970000,134.58195913020168,282.8432808111402,685
39975000,136.2570107166316,315.29080296373746,685
39980000,210.2695949960148,352.4052372704268,685
39985000,122.90606160688272,276.39447046809215,685
39990000,229.93264829153267,251.78590892329134,685
39995000,150.26623698046964,303.027144411993,685
40000000,197.5585681516521,331.7981918703129,685
40005000,204.08510126023435,273.76184300986813,685
40010000,195.49301740418662,271.5408277152437,685
40015000,191.649964189312,305.3254898698112,685
40020000,206.75826961643023,318.391230419494,685
40025000,156.1534760053498,290.61700983389517,685
40030000,195.93850140028823,316.3362252318844,685
40035000,195.7478601026527,303.3001754838843,685
40040000,215.94303023648712,314.77817408878684,685
40045000,258.37814517371373,360.5344170027504,685
40050000,220.7711139530824,336.1149302641934,685
40055000,171.7298532349009,210.26676255075503,685
40060000,152.02909444985596,281.4516434597442,685
40065000,189.18986638149534,322.9161685134891,685
40070000,163.63328216123142,374.81954857329276,685
40075000,191.75617194149243,317.58638243416203,685
40080000,162.41762637196248,283.0634717996348,685
40085000,236.55644563935329,373.4011243242708,685
40090000,174.0101629946936,299.73207309455853,685
40095000,192.11646922901866,288.19082967243577,685
40100000,201.53593539965857,363.3830809256101,685
40105000,182.27103541574195,277.23029856240026,685
40110000,157.64676865663748,308.78565237134984,685
40115000,170.57963545719525,245.98906022061092,685
40120000,214.0788324547297,275.7724027376441,685
40125000,151.99537003361746,261.21336191440645,685
40130000,227.10092912704025,295.53616568115973,685
40135000,200.02521656992826,299.64585619555874,685
40140000,128.34116637878844,286.2368730842894,685
40145000,159.70096832765032,272.54033160043963,685
40150000,137.18787461413774,307.60653023317155,685
40155000,206.8535130696278,289.87134948685997,685
40160000,185.32403780921948,259.8237440997487,685
40165000,160.43762968675145,356.4017649910966,685
40170000,145.50184289521982,279.0903740116564,685
40175000,182.60080244835635,254.93599281104684,685
40180000,197.8195428519188,257.3353065468207,685
40185000,190.9525833239252,284.6802615746912,685
40190000,174.14754112249986,281.4423237205247,685
40195000,170.7425471158466,258.88215969577556,685
40200000,149.98605061876052,293.3123658499995,685
40205000,153.991415711235,296.1350282649221,685
40210000,182.44846342787972,283.4878346499369,685
40215000,195.66986542625787,303.10244392850836,685
40220000,207.14155166644585,307.85875815474003,685
40225000,179.30610285540538,326.0377863237432,685
40230000,151.56053115186089,301.1652038119572,685
40235000,190.15790688502926,276.63911002606227,685
40240000,187.26495911339856,311.6280101421438,685
40245000,197.2465997643597,369.7355510682397,685
40250000,153.4754687372192,310.2329824618217,685
40255000,166.29025197094708,313.05059642776814,685
40260000,198.76410797540973,363.70172492867005,685
40265000,177.92934629603803,347.63209181900646,685
40270000,185.36639467739488,308.5167808232384,685
40275000,152.26654647009877,317.2028766025946,685
40280000,183.2119343007435,324.41017040670454,685
40285000,128.80437531925332,238.03245196894616,685
40290000,193.65785323805298,332.81434965667495,685
40295000,210.15704180672637,246.74595457375895,685
40300000,157.19864462192444,331.6392860289077,685
40305000,218.34622011347224,305.3365735281192,685
40310000,181.7043343398613,353.0244927302286,685
40315000,168.07873868327806,306.1649451075596,685
40320000,164.92094565844212,332.2258005164375,685
40325000,207.32649226323764,313.4523434887111,685
40330000,185.09951797837334,256.41897472158126,685
40335000,187.39127582059484,312.5193392058456,685
40340000,143.7004781504809,326.8409143780119,685
40345000,199.57279897202926,295.8676861086647,685
40350000,145.9826377644718,322.3180376548984,685
40355000,178.97078694264232,274.2787005950136,685
40360000,161.35864609608169,335.2885620926587,685
40365000,164.21215049255358,282.68873016069966,685
40370000,183.4106144618023,306.77358481488636,685
40375000,201.1647478831109,323.88937625165306,685
40380000,160.9405795811747,279.7342941059129,685
40385000,156.32841080033722,285.9995943165783,685
40390000,197.47031296469547,387.3590962622076,685
40395000,155.41112809106974,309.8650513271861,685
40400000,169.01711809169342,339.0975638850802,685
40405000,153.09293840328698,278.7380956523282,685
40410000,163.5273993644834,350.1199001365854,685
40415000,138.0435153614074,248.69891949920898,685
40420000,161.64910379960182,312.43142815365013,685
40425000,173.99353024299722,271.80904527716575,685
40430000,192.12525603956087,393.6402613242178,685
40435000,192.27223170175756,299.1352373723232,685
40440000,181.6119001425825,340.0148515169012,685
40445000,185.32308048133163,238.64543193889412,685
40450000,187.20868365529313,284.1409209074072,685
40455000,190.4835453962713,340.2320993212988,685
40460000,184.16222233191635,253.4446686937216,685
40465000,200.1627640157381,287.1299549022931,685
40470000,208.41498639966704,323.2680946662603,685
40475000,171.6742157086733,308.8977285966669,685
40480000,176.21771231705668,354.97264990587723,685
40485000,169.60405423190417,252.6795427601406,685
40490000,156.271373700928,308.61919222141023,685
40495000,169.33323235521758,250.79296180600747,685
40500000,225.87304675181034,385.8135710707839,685
40505000,177.73201824703534,283.1849490561786,685
40510000,196.01599603913905,319.17449314704385,685
40515000,163.7960268277123,329.0833023136565,685
40520000,158.96215449235086,259.43577978181753,685
40525000,157.19539904309528,289.7053282719445,685
40530000,185.663529216864,279.3098773003029,685
40535000,177.49142600436022,273.53928661863415,685
40540000,188.2451814192895,234.28214204892726,685
40545000,164.56086222607414,309.3759953927617,685
40550000,173.04175745390535,280.06561199519683,685
40555000,178.0110371890135,294.50828307970176,685
40560000,164.2538069551899,305.8271899120755,685
40565000,201.41346585408868,319.5566423347098,685
40570000,138.72365490031675,312.9704230897539,685
40575000,194.18613408643697,345.77806182332176,685
40580000,179.71918405689075,311.42258491854676,685
40585000,182.751424939866,283.82142149187797,685
40590000,176.06145855919047,352.765154332168,685
40595000,202.7153742427389,258.9985527980029,685
40600000,181.6415017387146,250.4200367338118,685
40605000,181.04854830929608,293.03708235945805,685
40610000,179.79210860962107,332.02331737845407,685
40615000,188.02563202449332,281.86179288628034,685
40620000,191.86068027760044,344.1330210535835,685
40625000,212.03871481128522,284.06354973345316,685
40630000,208.7771991539186,358.26316401569073,685
40635000,148.60870150257813,333.51979846773213,685
40640000,189.08078014989184,323.9299903817585,685
40645000,229.02487453632023,305.3412724642654,685
40650000,174.6103158141021,355.4801275047503,685
40655000,148.95891395032965,263.78955172035654,685
40660000,160.33605065120898,241.51745410565618,685
40665000,190.2322410025301,249.18376589429937,685
40670000,179.59417499668527,282.23461582049583,685
40675000,197.43549576549833,341.92772393555526,685
40680000,176.74383456566025,386.2119174624568,685
40685000,188.3892885367881,368.00703243373044,685
40690000,204.83532445049556,287.41944051631543,685
40695000,178.68923173405108,266.96859055246256,685
40700000,183.819816956862,314.69960145972914,685
40705000,209.7899387143908,269.52812739915123,685
40710000,162.0241023698584,266.0064819150682,685
40715000,189.9340408841992,356.3057184751314,685
40720000,198.79993037857787,311.09398964211,685
40725000,222.28358897457238,336.1901296673844,685
40730000,166.7384796722512,311.0465027655632,685
40735000,211.70764173781703,354.29890935670596,685
40740000,138.4726091668124,286.68185875997045,685
40745000,157.14391440929697,274.93916167349005,685
40750000,174.06855247836526,258.3305844622339,685
40755000,155.81490955906298,315.7622225528875,685
40760000,170.44038330330523,310.25964711099084,685
40765000,164.35210236904305,277.5096581656762,685
40770000,188.602713933554,278.5400822660108,685
40775000,175.07284471344946,358.10896184175664,685
40780000,171.94150441771376,343.0024803623341,685
40785000,160.0430889886238,284.6350573495399,685
40790000,173.92181161915522,324.93271256579357,685
40795000,205.68168965897098,307.1838073241407,685
40800000,175.0497026241652,309.61034748848897,685
40805000,186.13391732359386,348.72822457024864,685
40810000,154.64716120352148,300.4582572622887,685
40815000,154.49784603808553,303.2658367932477,685
40820000,190.69042301040403,351.9129644573579,685
40825000,172.59739272498155,310.2935753393122,685
40830000,154.46651079192216,345.86357020826205,685
40835000,141.8441325889902,272.3066918581507,685
40840000,149.62393303354477,313.3433625229571,685
40845000,170.43903404767946,294.8400467581836,685
40850000,162.83906611045157,372.85804979924416,685
40855000,164.8229260115241,293.94537819965194,685
40860000,159.12507509471322,264.3143120858667,685
40865000,158.25198512703537,283.8072630648912,685
40870000,145.145403478016,301.411910847312,685
40875000,199.1279565419216,293.80776003229795,685
40880000,199.31393023627683,281.05832228804604,685
40885000,184.47454240169557,363.4068026441459,685
40890000,167.68679009822043,296.13051065266575,685
40895000,166.99198558318247,322.56314122627384,685
40900000,183.54220457497237,289.5944819285348,685
40905000,184.20304444453308,342.8178805369319,685
40910000,172.25542245196831,315.9465337210438,685
40915000,232.0873961714948,266.8908421360657,685
40920000,172.2897052895899,334.2087973499654,685
40925000,187.61948070966278,361.4337668514258,685
40930000,195.92912532573692,310.3630086680194,685
40935000,199.96235984966165,314.32653248692793,685
40940000,165.32774611572188,258.29503527600144,685
40945000,185.21306392834376,325.9516671502162,685
40950000,160.39242127908776,292.0154582289551,685
40955000,158.00852684811292,346.19994867696,685
40960000,143.23400210427755,283.16689481849534,685
40965000,167.1211467728287,307.73625995364205,685
40970000,176.4102888056945,321.9134139588579,685
40975000,166.22235440215434,297.1112504059668,685
40980000,161.13007007763895,301.0759565165385,685
40985000,171.56951206979014,292.8027129672436,685
40990000,202.61713558244068,294.83231645127364,685
40995000,177.7735157039855,390.1564017282799,685
41000000,170.25313067231858,286.6107870651048,685
41005000,185.09982464050094,306.85457421998734,685
41010000,199.01421778555945,291.498003302525,685
41015000,150.98517312935846,362.43677018872603,685
41020000,174.71026887515453,274.09040542251074,685
41025000,140.6714177621503,284.82930544250496,685
41030000,166.41296202545234,240.02654024833174,685
41035000,212.99072801237878,389.8620355918574,685
41040000,209.15920068864082,304.4518732069161,685
41045000,206.69091352857765,293.2249928617875,685
41050000,172.59238205425964,348.66162911360345,685
41055000,185.1871549311337,288.6743492759298,685
41060000,180.69473562588485,286.47506042773176,685
41065000,185.64349089480297,260.69171520733966,685
41070000,179.11891209674127,285.71739572998376,685
41075000,181.35919855228101,271.20054789834955,685
41080000,170.61916555290188,322.845933119191,685
41085000,178.67039533018644,255.26617163257387,685
41090000,192.99623241914983,326.72739997337584,685
41095000,181.3437516479577,260.2644395795561,685
41100000,170.49694717527964,303.79790614657077,685
41105000,179.0928713583486,313.84760739186436,685
41110000,149.62376603384894,334.9982115150873,685
41115000,161.8266629341498,306.58326142681926,685
41120000,177.64810164583696,321.79369847237217,685
41125000,174.29739099169973,226.31010357627005,685
41130000,159.03695020370262,292.45196698708844,685
41135000,177.00570284811715,317.4458975238692,685
41140000,189.4304579908208,317.550107119832,685
41145000,164.65331154394232,299.4549885144828,685
41150000,153.69460885052632,246.33469893322723,685
41155000,165.7342681032292,288.43087525367116,685
41160000,200.0883383774611,301.6813480693309,685
41165000,146.49745343058046,324.14396305992085,685
41170000,160.6362161728003,333.0240919428703,685
41175000,208.46743358782584,343.9395683697932,685
41180000,145.4048909882575,375.76506393554905,685
41185000,197.7563035045147,281.81935922431677,685
41190000,194.79178711566658,327.89598659265454,685
41195000,168.2302375567186,294.8204083894652,685
41200000,159.02880901609987,307.76478533592274,685
41205000,200.19018229762628,323.1449890367349,685
41210000,169.7269465439124,349.19732568106537,685
41215000,163.15983291918653,285.0079814780018,685
41220000,167.3182234981656,286.3757666203114,685
41225000,183.3574126355988,323.78055746249834,685
41230000,160.42017445087012,335.18277455589356,685
41235000,198.6516778447281,324.45212958176825,685
41240000,167.72356548196137,284.5087370698753,685
41245000,204.6296654181113,320.9845168079074,685
41250000,149.5327169990908,330.86626456323694,685
41255000,146.09786260715347,297.3262082817734,685
41260000,213.27180700666986,312.56177290941946,685
41265000,176.12750817474938,292.8268005504911,685
41270000,195.48346734099846,314.5084718198652,685
41275000,198.19030673813907,309.89882963262323,685
