#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
43370000,151.26216071902053,277.38113913544686,626
43375000,165.45222598866508,284.1638036524199,626
43380000,171.87235322534184,266.30216282784386,626
43385000,176.54154187079916,260.58369070026947,626
43390000,193.23013408933613,322.36929154502945,626
43395000,158.07539772380903,338.9080779690356,626
43400000,197.30477285397274,336.2955270540586,626
43405000,211.65766679629186,374.36855657768143,626
43410000,201.1114877230039,248.56754789510902,626
43415000,203.93977169022588,322.68458161617826,626
43420000,180.7302358616248,343.82950959033684,626
43425000,194.92680589286203,334.4436697222366,626
43430000,226.54391332711947,334.41206819311157,626
43435000,233.08753376854418,349.7452781529881,626
43440000,193.7748081335129,288.75351747977027,626
43445000,178.6695688181068,288.45990932593736,626
43450000,195.84695018728422,275.17094374633575,626
43455000,179.56507187300872,314.50606136043024,626
43460000,193.62510137845834,326.5311704641788,626
43465000,234.04425106886745,291.91325470894907,626
43470000,183.3360199213385,281.2973464630157,626
43475000,168.21701793902952,316.05482863427835,626
43480000,212.9348043995936,281.14116149685555,626
43485000,195.94515066000983,322.22359356935374,626
43490000,210.30249340278766,307.3802981086947,626
43495000,179.6054431732072,299.8179943387391,626
43500000,194.35249356356135,265.16294999806223,626
43505000,167.12931969714498,284.6464988786212,626
43510000,156.22411749753914,232.52347322723517,626
43515000,179.78259790833624,318.9499664682101,626
43520000,190.57633534845792,331.5726745248751,626
43525000,247.03108070335333,266.5490445777936,626
43530000,179.69736158663656,285.9857685844323,626
43535000,178.97653596277524,284.0436397780425,626
43540000,176.34493295282917,223.06672804129917,626
43545000,184.62021887414954,265.14515319062474,626
43550000,227.24141628367772,326.8875027321727,626
43555000,170.98029989564424,314.08053513619353,626
43560000,198.52154362171456,248.95825486785375,626
43565000,185.48482063038605,270.1783762882733,626
43570000,170.96601099379046,320.28588479713756,626
43575000,204.0264290878172,299.36612841688503,626
43580000,193.0398575712419,298.5371503706231,626
43585000,180.82415279606647,318.5818441455819,626
43590000,202.22291211160137,328.6219662979728,626
43595000,205.1269635061072,261.8027956288234,626
43600000,208.59742081607715,348.2855304635044,626
43605000,219.64677659469405,284.9323267555631,626
43610000,199.57894979013355,270.06463337608,626
43615000,184.4922279732425,351.51397272331087,626
43620000,221.0386765598865,340.39810164034924,626
43625000,189.50543351888544,344.56368748065506,626
43630000,175.73166770544395,264.80172271456973,626
43635000,192.76599502560987,354.38235089451825,626
43640000,196.69853075270566,330.7489767913181,626
43645000,170.4844036510325,344.17148474106335,626
43650000,178.96504428119755,289.5689745852189,626
43655000,157.92546854697144,211.80009804179525,626
43660000,161.41784157674942,261.66416420161875,626
43665000,210.7035372508316,270.52934141958264,626
43670000,170.7596401083918,327.3376140902535,626
43675000,218.31650513863457,333.1684188784744,626
43680000,157.87948496205212,233.49873976305662,626
43685000,180.69390589267445,312.91593672355214,626
43690000,197.33560156457696,295.86122227042773,626
43695000,208.17739767968737,310.3357063014039,626
43700000,189.01855662102622,314.79778667870784,626
43705000,198.15855500692808,263.9665290975292,626
43710000,203.47079047156302,274.3843381318467,626
43715000,205.92108519955755,357.90272849174926,626
43720000,218.41802222849304,238.58843771415295,626
43725000,211.02692089787323,312.72640656116874,626
43730000,222.37008193122483,290.0232205039626,626
43735000,179.82985974579603,287.10958027013095,626
43740000,192.74758788554817,297.6313734675396,626
43745000,206.10086328853905,297.9287605127935,626
43750000,182.55566984356412,273.28971233548816,626
43755000,191.47509129126846,351.19607809342705,626
43760000,171.91099426298578,336.14408500938947,626
43765000,210.60530623618968,315.82026504008905,626
43770000,217.08692640231567,275.6918165497925,626
43775000,203.48322588422326,276.09653448579326,626
43780000,178.2906543660302,262.34100275229366,626
43785000,197.69382291470606,271.8193647369425,626
43790000,199.44413941902923,318.8523230099243,626
43795000,204.63205568825353,377.3417663743425,626
43800000,195.9415407539565,255.06332347204068,626
43805000,199.51780433189072,360.32474768433536,626
43810000,191.38149217851168,263.9537649638336,626
43815000,164.02693515638848,288.0737880543823,626
43820000,171.90167565249774,286.5718129279417,626
43825000,212.16820487459927,315.0044364834105,626
43830000,177.7897202402272,354.16101103285587,626
43835000,206.2156290452195,310.6327381731328,626
43840000,161.18988756066935,312.2824765566242,626
43845000,178.7028284093994,296.192563686347,626
43850000,193.9561833285745,367.93935071607535,626
43855000,186.33561069094097,263.5148189207701,626
43860000,214.11508600168887,300.92282866300206,626
43865000,196.6969761633653,369.4702298445361,626
43870000,184.79062531085515,275.91952330674275,626
43875000,220.44661175842867,313.65405607050786,626
43880000,168.45636798839527,236.61937795819696,626
43885000,192.69197825333248,263.6887619671949,626
43890000,155.40640841500587,315.60891414227484,626
43895000,184.55459081404965,369.4883223731094,626
43900000,218.70726555119228,334.7072215669661,626
43905000,187.89100270619343,285.55225829979054,626
43910000,176.61655469199172,323.9733644260076,626
43915000,192.16839151138785,376.78121152729534,626
43920000,153.6817350803727,274.6994893227132,626
43925000,236.20965997520506,353.73193428510075,626
43930000,186.13334815066594,322.74017414681146,626
43935000,193.9644686331354,437.7572790295292,626
43940000,199.20807251063027,304.0666566060622,626
43945000,181.60836609276032,334.18437152679314,626
43950000,150.72956844609305,279.94512535424957,626
43955000,182.8233388911118,319.28858139623,626
43960000,197.38309741145554,269.7476625093136,626
43965000,212.99173396395076,260.90322273755635,626
43970000,175.51129398952423,306.88286448112103,626
43975000,189.0383303870246,337.37885347131913,626
43980000,170.99939006448662,243.55076363677819,626
43985000,156.30488921485096,316.6857913360246,626
43990000,149.88038640777683,244.09136500738583,626
43995000,187.16417626631403,300.00721248161244,626
44000000,212.4705146300258,345.8299953198594,626
44005000,193.15265350528384,287.6198374610632,626
44010000,191.40299583934706,299.0591548232822,626
44015000,199.4700290003986,353.5064051133187,626
44020000,194.2197630828277,271.11005815731795,626
44025000,169.0149336642596,274.48542546054,626
44030000,186.71289356671429,276.6093057178087,626
44035000,183.18044302272227,352.4927497577836,626
44040000,204.3750207154566,248.047796212527,626
44045000,187.02303133000993,307.62281094391346,626
44050000,193.11851205698628,227.21244062838448,626
44055000,183.93145500657033,314.2256212894695,626
44060000,152.62144082362093,270.70300899204614,626
44065000,249.46767186890273,345.3440953993492,626
44070000,162.0488018360845,235.85026249109927,626
44075000,184.08339498349693,291.25118232461614,626
44080000,196.94347205350292,237.1986803672644,626
44085000,170.56872330878133,267.50278098080986,626
44090000,187.35875793387416,288.3317638794262,626
44095000,199.080969351591,261.5413189807944,626
44100000,205.39659572155352,313.15347974453874,626
44105000,189.57225892427235,266.7464345989119,626
44110000,233.9904537823319,236.41619171646485,626
44115000,201.03374173253303,369.21065434486746,626
44120000,183.67394411457533,270.8780971308743,626
44125000,250.1140372959221,307.39155210412656,626
44130000,178.93894641624163,263.48041971651907,626
44135000,182.32553903864937,340.4738135277276,626
44140000,197.5235791279187,268.1639995494428,626
44145000,205.45328495011955,262.1799146055431,626
44150000,191.61578783106216,271.0858386983945,626
44155000,205.77644520058385,323.71891009331694,626
44160000,168.88840414735895,320.70763989550596,626
44165000,209.75888591619358,366.6411505414959,626
44170000,190.4478320572915,330.85125457284425,626
44175000,176.3357341803346,288.38577387089686,626
44180000,200.23105083082044,271.1148127167464,626
44185000,223.51972729267902,372.071928898305,626
44190000,192.2550113413683,316.33665653866217,626
44195000,159.3617561196039,278.96052168061505,626
44200000,209.01711583123233,298.7833264463329,626
44205000,190.19027947526078,317.37480387057013,626
44210000,203.4594211392683,316.58598640492636,626
44215000,218.1041371996489,355.6674236629777,626
44220000,204.43220830310094,353.34235030371866,626
44225000,216.05823048114962,302.9405290307095,626
44230000,168.896981353998,281.7625631241651,626
44235000,182.11309935294565,276.19576546622267,626
44240000,185.0451623321875,307.9899812469142,626
44245000,192.80007165835977,268.2375468641813,626
44250000,182.04237527320652,269.44837643772377,626
44255000,183.23057206646604,312.4929256054735,626
44260000,189.2473212119456,301.19452550257625,626
44265000,164.30491766402386,302.92561987011226,626
44270000,191.3412659630008,260.1244003880124,626
44275000,191.35207511932157,323.9992371264084,626
44280000,147.88201874738866,351.7007123907608,626
44285000,193.71833169090334,328.316074553534,626
44290000,167.4937508575647,273.73882934696616,626
44295000,196.88011550566083,309.88926746285136,626
44300000,168.1204408358082,311.14129608163904,626
44305000,186.52272519475594,352.24275806248824,626
44310000,186.09516494863004,288.5305001573076,626
44315000,178.37496448237752,293.38578399774315,626
44320000,178.1409393238892,324.9493331502372,626
44325000,180.6829514035253,325.67393378963544,626
44330000,210.84280575540157,267.56809443528806,626
44335000,176.60328958476256,326.13270426404114,626
44340000,236.83968462681605,364.63992409858747,626
44345000,180.55088186650136,255.3691038975495,626
44350000,178.41511914858376,315.31416667524115,626
44355000,199.03420875054303,360.07827783727987,626
44360000,189.24767444927272,298.9249784739112,626
44365000,163.1959095426439,314.23527064712147,626
44370000,171.67006474885127,262.6418796298477,626
44375000,225.86452370762098,342.69144905901715,626
44380000,156.15897699946635,335.37936589056153,626
44385000,199.79239449993023,268.7132379373817,626
44390000,158.09509568024234,286.51748713255034,626
44395000,199.69468086253312,328.5567032316999,626
44400000,245.69475104369135,351.5733931955664,626
44405000,197.9674895591862,251.00247185717794,626
44410000,159.74299173458368,296.7773651443386,626
44415000,160.42931083272717,292.9030506808029,626
44420000,200.04099068894186,288.31622989924415,626
44425000,162.1604419992703,292.6169079395714,626
44430000,198.81109400448204,207.48734302599738,626
44435000,176.00754952871443,292.9031798875455,626
44440000,184.30434559451155,351.14930157501453,626
44445000,192.72905385897252,242.66833742910217,626
44450000,231.70020947486006,284.8512572307744,626
44455000,183.55467507385566,297.3109848115753,626
44460000,210.8119225342367,291.8089218021385,626
44465000,214.75992601025322,258.52607559545766,626
44470000,204.27310476063005,272.58942271818967,626
44475000,194.9201320813485,284.92933811622174,626
44480000,179.53143688266326,270.91853493911617,626
44485000,165.23812585682157,247.7125363683636,626
44490000,195.85923920747445,288.7950149858512,626
44495000,187.5336083201836,251.02065214989355,626
44500000,173.04071480171189,254.27624358957317,626
44505000,179.43623832671403,308.1687753476445,626
44510000,195.4429873632663,280.6854898679889,626
44515000,206.32807501874908,316.89869039073193,626
44520000,166.78522121831583,340.78167762064777,626
44525000,161.9725810855041,265.3562815275618,626
44530000,189.21343087163828,215.54657992231148,626
44535000,173.40912568125972,331.0189789214201,626
44540000,206.08016198070783,314.7598769908267,626
44545000,201.14807288686265,312.99906341628866,626
44550000,182.9143386669858,261.646784152589,626
44555000,158.87757766550533,291.02836039053744,626
44560000,207.41500989701015,339.96645940704633,626
44565000,202.11191699039475,346.40613881153786,626
44570000,202.01386672493243,332.2580413251808,626
44575000,227.57330528215238,286.64789984380377,626
44580000,200.95990851759615,322.7267263467428,626
44585000,196.2727015388205,316.7405112098064,626
44590000,154.93560001867974,300.4453026984678,626
44595000,173.2287152239483,299.06926453745524,626
44600000,214.3053938291489,347.5231144613497,626
44605000,183.62410693510392,269.4913529710465,626
44610000,175.82708482793907,310.50811526231644,626
44615000,187.65829399977457,278.23809469018255,626
44620000,160.21100095178332,272.69287343315256,626
44625000,202.01393439074226,277.2850305883839,626
44630000,181.70871998952484,377.0950051683577,626
44635000,166.64523161701146,313.43641539629743,626
44640000,172.5391544294738,279.58842738184205,626
44645000,195.54895900044073,268.1222924220437,626
44650000,192.26005821110505,316.5463029270713,626
44655000,213.05811509578172,285.8927034353649,626
44660000,178.01949996947087,295.7940108127377,626
44665000,186.36364959396147,300.804726268761,626
44670000,192.78372095409742,314.5955922249112,626
44675000,220.57271746701275,335.4396521928441,626
44680000,190.35615323330768,315.38663062039933,626
44685000,200.81491648278194,262.21991882752127,626
44690000,216.16657828603786,296.0084107615486,626
44695000,181.3431802803074,338.9232191869582,626
44700000,213.4579151258296,315.18499012899,626
44705000,173.31875311469537,283.22136317333434,626
44710000,188.14546683179643,349.3463882679092,626
44715000,209.12675466762695,304.9246966184696,626
44720000,189.83807010737868,340.1180663585393,626
44725000,155.81212187817104,241.0262198300082,626
44730000,168.31515906286683,285.4142693540968,626
44735000,208.58292496563737,325.4469121234126,626
44740000,172.76713187459154,360.2064863483732,626
44745000,190.66272963633637,309.22112542783606,626
44750000,203.84608803974885,264.74401409551245,626
44755000,225.43258617027942,328.7441280927824,626
44760000,178.6998229810563,365.10891522880235,626
44765000,197.54828163639823,302.61024498623965,626
44770000,169.31801630726372,271.58322834434443,626
44775000,172.5009888796194,324.8995374009705,626
44780000,187.30245209538086,291.2306727306985,626
44785000,228.79306461773123,333.33395942436545,626
44790000,192.12963423225065,275.0565426148189,626
44795000,150.5395909519828,249.89995956306288,626
44800000,183.07478304540635,332.80630816638956,626
44805000,168.2704737563762,249.65950549084505,626
44810000,188.1595886279401,292.87600376937445,626
44815000,184.10393840073363,319.8747343786928,626
44820000,161.65862254890135,312.6996334378554,626
44825000,216.62131965829897,298.23826384897046,626
44830000,218.67306567641836,349.40991399883137,626
44835000,174.19836473106793,231.447579074696,626
44840000,187.08181930642297,291.5217561986427,626
44845000,190.51873007851384,316.22278916496765,626
44850000,173.50596158174324,339.82771686162573,626
44855000,173.68625533209084,316.36288475300677,626
44860000,192.73573370238051,285.84437375091414,626
44865000,225.80770610572011,365.9896344951594,626
44870000,199.0934697834735,244.76753454371246,626
44875000,189.55801097532006,262.4034729696269,626
44880000,158.49944069546285,333.10737656270396,626
44885000,183.3816580940403,270.68770482907996,626
44890000,163.7705310492864,319.12462399648774,626
44895000,192.61161114693593,283.9741748867902,626
44900000,201.31850374502415,321.24678464415655,626
44905000,179.45948127447755,354.27330030838294,626
44910000,185.42122787469285,278.6937920780738,626
44915000,211.31728981685913,256.6209346657994,626
44920000,172.34623562601013,308.2865696030049,626
44925000,176.976503233169,329.2028339781872,626
44930000,158.10820914677146,298.3551554885886,626
44935000,180.7477993727539,310.94874470398105,626
44940000,198.52749682145958,284.65059599312855,626
44945000,188.73186405515938,361.4693466573303,626
44950000,167.09132593722393,279.47090870510607,626
44955000,203.17289644837805,343.2374417330107,626
44960000,198.57491717745833,255.14425511764728,626
44965000,153.6823735287404,255.84052941560464,626
44970000,202.5153807046182,269.865317114755,626
44975000,184.3117690028719,328.5898774866887,626
44980000,180.5533700738386,347.17369632940415,626
44985000,216.14364648975507,285.20329596650566,626
44990000,158.5495316903822,260.9574028134101,626
44995000,168.34636853975059,318.854756600886,626
45000000,160.07988719859048,277.317457884008,626
45005000,184.70273174579077,268.5492838584577,626
45010000,190.52759815211814,285.04321709292554,626
45015000,184.8168854507441,295.79950247035094,626
45020000,199.41355043726549,269.1065750416401,626
45025000,168.7933589016917,283.67123475038994,626
45030000,189.3641316507669,250.35920638453075,626
45035000,210.3935130649953,349.8812569135685,626
45040000,206.98523107782975,272.1006547528288,626
45045000,140.71632509419328,302.1038717408374,626
45050000,236.58409795386905,333.56643930874617,626
45055000,194.3528959491328,259.4495826899049,626
45060000,192.3909995850127,293.45362242426495,626
45065000,227.1740934640901,368.1485345154918,626
45070000,218.75563947092974,252.47977867843952,626
45075000,167.20360864941432,261.2788402581969,626
45080000,169.00363994915494,271.7728478180753,626
45085000,178.24719297060165,303.47081276128563,626
45090000,218.6044397065699,306.76362935332935,626
45095000,180.37708575173127,324.77715904760265,626
45100000,239.30304410714513,304.4192614950866,626
45105000,237.7962700999023,279.77012749983385,626
45110000,182.5509299859914,302.3861312655296,626
45115000,219.88270601148344,287.8433065671694,626
45120000,181.73375147755908,257.266783727517,626
45125000,184.67863208499264,313.6800310843745,626
45130000,198.34991496766241,397.435062383,626
45135000,199.25047223720676,245.9790239140441,626
45140000,198.3586077358524,265.2978912115755,626
45145000,176.51530338224603,278.92380043986327,626
45150000,173.05990179266757,286.1716118648346,626
45155000,225.39501147496492,285.4865854055825,626
45160000,193.49696251477377,285.75320173512927,626
45165000,171.1516837232382,366.6848108060219,626
45170000,226.20299298499552,381.18947943913196,626
45175000,170.2256722636481,326.40216907525416,626
45180000,198.49845952230044,326.5721565158154,626
45185000,201.81063528274785,281.91321076994524,626
45190000,141.54305488612567,335.11972760393957,626
45195000,220.9909026109652,346.3821479863184,626
45200000,172.66829984496718,299.44407062597713,626
45205000,185.86378436662326,312.5346921165979,626
45210000,198.70503128576388,286.49242260941065,626
45215000,155.82466010660696,319.28218168230995,626
45220000,150.02752765161068,302.34697700473623,626
45225000,201.5644795052936,262.7558104784833,626
45230000,180.8104221308313,331.55621917587206,626
45235000,192.7584846603616,333.76459368656816,626
45240000,152.29847319850887,284.2614360022238,626
45245000,169.12120254425042,306.5588098975735,626
45250000,183.97120063109344,307.8505877498712,626
45255000,196.00283711286122,328.17696159908195,626
45260000,239.94670061677118,315.9351319845373,626
45265000,198.02258241586077,273.8452445809994,626
45270000,166.46312308971778,326.66678091307597,626
45275000,190.95733213963658,307.87317791840917,626
45280000,160.31226030541845,295.0224333558971,626
45285000,195.70694315674115,306.6471256934241,626
45290000,201.29593433072029,309.9106531790493,626
45295000,241.78154603098153,276.71114806058176,626
45300000,180.48822623657617,256.15133151763683,626
45305000,164.20137401754747,343.97623841474126,626
45310000,156.43658244745328,253.45851136058965,626
45315000,172.58803721868162,309.23290627152454,626
45320000,197.07028221442351,307.35940008917197,626
45325000,158.2562669450577,260.6928795197792,626
45330000,157.63640263743318,355.50672832109046,626
45335000,186.86967487203324,270.710312759876,626
45340000,181.9043249309889,286.9268276623872,626
45345000,202.50931919715896,306.6365081831011,626
45350000,196.8897616768822,267.6768998807971,626
45355000,188.79847369000282,271.5272181563999,626
45360000,152.45125572824853,314.64174530682124,626
45365000,188.07919035996306,266.1789091334958,626
45370000,202.88212133265725,287.1400607591926,626
45375000,184.6965953404681,320.7947305600493,626
45380000,152.2636474079826,281.04512053045084,626
45385000,229.10059777455777,339.024871507574,626
45390000,207.4337926932652,305.7860207076474,626
45395000,167.8885323199088,286.9147930383963,626
45400000,223.10557730053566,325.9324817778245,626
45405000,183.34702587285403,275.40700163994615,626
45410000,224.2772757118475,300.3354558120499,626
45415000,145.87550499906195,317.71843836461426,626
45420000,151.58770914138955,280.5667066287035,626
45425000,166.95964340978745,222.47366481888128,626
45430000,213.61679916887599,339.3170198110871,626
45435000,194.09385666518742,284.8756109705185,626
45440000,194.92905502772135,303.1315192772625,626
45445000,186.4299701259701,269.49029990177854,626
45450000,168.00054899091225,301.9696892968666,626
45455000,206.12170418506196,285.7033366028452,626
45460000,171.97881276787655,330.94066608926,626
45465000,202.93902113221367,309.9092235815589,626
45470000,200.64268509617426,299.0703067238635,626
45475000,198.78458328394436,362.0388440250317,626
45480000,221.20761326683933,301.90833790376126,626
45485000,205.74030766984907,282.36938060090705,626
45490000,197.16029591866877,300.97056742184736,626
45495000,175.97607385338932,363.576007945053,626
45500000,194.28419032260956,258.6730314597836,626
45505000,201.89066699131092,303.0443817326166,626
45510000,216.0156808960857,353.3943531906632,626
45515000,170.4171978423629,300.18190571184505,626
45520000,208.27953648085554,333.7893818285798,626
45525000,181.9038217564977,309.99395273572424,626
45530000,178.22268450999596,318.9365215053256,626
45535000,158.17108039115,317.7402341738625,626
45540000,233.5360022236607,313.59271604582216,626
45545000,154.660303460164,291.19819070893976,626
45550000,209.50070484497357,355.28125178617336,626
45555000,173.08383214575915,265.70201605285325,626
45560000,224.50348593866153,316.7423072227488,626
45565000,184.7364291760792,363.524443758188,626
45570000,196.47576457157788,212.7178913053129,626
45575000,179.5638829225108,280.7004783625417,626
45580000,166.03063065125394,323.219658858517,626
45585000,189.05180013767566,326.8585132992039,626
45590000,184.49530729678673,277.1564537332482,626
45595000,185.87176091770436,363.3580935778126,626
45600000,193.31918999200676,288.58643054853997,626
45605000,184.04229013906706,348.4002557697358,626
45610000,181.35448579376146,311.0309227074125,626
45615000,178.6024788186401,252.13457237038,626
45620000,175.23320570053278,278.02683642153653,626
45625000,198.85680262321074,360.4650504722049,626
45630000,183.31933102270423,306.08559061358903,626
45635000,205.0031791329139,287.33035109141815,626
45640000,205.5926725122431,274.4116161800745,626
45645000,170.30381606484815,272.31753915444824,626
45650000,178.72862510694782,325.0933165404195,626
45655000,179.72591556072163,315.52426598254635,626
45660000,199.9799568283289,328.72357814857656,626
45665000,184.7451117674,301.3488534191836,626
45670000,176.89488636507275,337.43294386850494,626
45675000,173.3221499933438,314.554963474924,626
45680000,204.95330378192682,268.9649879923856,626
45685000,178.0242111475673,274.75838786292496,626
45690000,209.65578417297752,385.5528355739137,626
45695000,199.92113301120946,314.73741070946755,626
45700000,196.96788572687686,261.98870585592226,626
45705000,197.11566348788017,322.72084418590686,626
45710000,168.65171271006943,280.2152658356524,626
45715000,192.7045275070282,351.15240825948774,626
45720000,179.48346987201512,295.51793077502515,626
45725000,180.19565537027583,314.4429464555645,626
45730000,181.46269013396648,281.50006322245065,626
45735000,178.10618788425072,324.79094357774557,626
45740000,179.36699183585503,321.48652119519267,626
45745000,206.7086716152707,222.5080527457248,626
45750000,195.23429649853776,317.4197282910996,626
45755000,198.1493849199289,319.2756182623417,626
45760000,178.50262153021492,371.1380138643093,626
45765000,147.47413468169583,260.7972175605759,626
45770000,168.12331263651632,278.5042890874233,626
45775000,163.9079228115226,339.0264772963883,626
45780000,180.69390901826287,273.1588892743233,626
45785000,177.20338580741117,287.9045201086446,626
45790000,218.03268198403515,355.07430974570485,626
45795000,163.40723716749835,343.61159419486455,626
45800000,213.14956651436395,302.7713431704744,626
45805000,231.81964834380727,317.42303633860087,626
45810000,163.0503083750083,320.8749172687475,626
45815000,209.50463597256226,363.8942011939971,626
45820000,188.9102754873104,295.0058762821152,626
45825000,221.20988455696641,323.7096527738096,626
45830000,178.75149023591192,280.06537799838577,626
45835000,198.42271526269897,311.10661186138117,626
45840000,218.3502910980903,309.96347548339486,626
45845000,228.90149458268672,270.80371149584533,626
45850000,227.2280963652319,319.39634822237343,626
45855000,188.43111052045825,295.0238098118061,626
45860000,210.42602415882644,305.38282471769173,626
45865000,139.1262958557296,292.63509404754757,626
45870000,188.72357756305206,273.8806087319005,626
45875000,183.17216119340222,264.78632456229707,626
45880000,218.5712068049532,283.7814575437881,626
45885000,219.55017226905568,344.48358053046076,626
45890000,230.70398530183124,337.70826734160664,626
45895000,168.75852024557605,294.0622212268033,626
45900000,172.8132339562662,354.4570289367712,626
45905000,195.10807678236876,327.25715059763667,626
45910000,196.30369721319514,289.9410140563637,626
45915000,225.69185940610902,289.44924649993214,626
45920000,198.17363873140155,260.29653171000456,626
45925000,218.2098934917995,360.0895628834251,626
45930000,171.51759798296294,262.5151977246402,626
45935000,209.55260745635607,289.33678561016643,626
45940000,153.10367337424938,256.3046543045585,626
45945000,186.0041597689867,306.77102797498395,626
45950000,226.35478098384317,324.9397100089823,626
45955000,219.57495044982267,341.248538373976,626
45960000,187.86506734547928,267.77473212589206,626
45965000,230.79348964419066,289.2398630397564,626
45970000,191.69333197621964,302.95693287940543,626
45975000,211.0976834363831,260.9049146575115,626
45980000,177.69768078848506,292.7305373876041,626
45985000,173.62021771160678,301.23379755207316,626
45990000,187.80326679896027,301.54107454289544,626
45995000,190.6447368437138,353.16145091458674,626
46000000,193.95056660668718,274.38993650591584,626
46005000,185.98072832500864,304.06471067238596,626
46010000,211.49973296558989,261.95861625906866,626
46015000,223.6027703487487,311.03157011770037,626
46020000,181.31751187014424,260.9744643269759,626
46025000,182.98795828286762,334.1707652736809,626
46030000,159.47338522325612,308.50786228309175,626
46035000,192.2997952727772,280.8361515599264,626
46040000,186.70731220773746,297.14875385698446,626
46045000,158.88093506536887,254.39527730892476,626
46050000,204.88589880795334,308.15741389545406,626
46055000,164.6969359206849,228.60618472447817,627
46060000,183.50859145516014,305.71695316429754,627
46065000,197.88935221338193,323.38941156526636,627
46070000,189.86241615962,326.5259849360762,627
46075000,177.32337997897045,276.09737465343096,627
46080000,176.25645256447982,302.8616503772019,627
46085000,205.45773312243549,374.8089647622701,627
46090000,225.18699214951948,366.79155411046,627
46095000,204.3660902187174,260.7246642842735,627
46100000,170.86051990277252,245.6882001562042,627
46105000,204.8983012620472,316.3534792991854,627
46110000,194.06726957173265,288.8072328063474,627
46115000,221.52890560340245,299.6817781467774,627
46120000,162.42979982014995,272.16012672052256,627
46125000,243.78862936299834,329.9333462317305,627
46130000,171.94404121312863,350.4229692621568,627
46135000,180.11755004316774,295.6876959205489,627
46140000,171.72639674282695,311.23240908501947,627
46145000,179.919322773156,363.1330961232013,627
46150000,176.24348456210907,329.9236300205385,627
46155000,171.74693998269066,279.8654454952957,627
46160000,190.29761165525093,328.48899155495025,627
46165000,175.98583334422693,353.086319799363,627
46170000,176.39745132383413,297.0621835963346,627
46175000,208.17621369215982,289.8290275472585,627
46180000,183.5906498434372,316.7277099021448,627
46185000,171.8990407582754,282.1502610644517,627
46190000,178.96848844950028,322.59764718757253,627
46195000,176.8466680347831,313.8641931058486,627
46200000,213.13880536266464,339.9815400701693,627
46205000,206.75970994710758,301.4503349293719,627
46210000,182.12775005371805,334.99002982193684,627
46215000,163.01591471937988,261.88682722264724,627
46220000,198.46084767132336,242.7632796943307,627
46225000,196.2249345735413,276.2123312171637,627
46230000,231.37639879890028,416.24482373757644,627
46235000,190.7910316701375,265.2149499670838,627
46240000,197.79166674070044,323.2484507972505,627
46245000,197.498464818992,297.75675977413795,627
46250000,206.60581789961122,250.20401797172997,627
46255000,187.84422189646298,320.6064249285957,627
46260000,214.11167619145147,291.4982148649631,627
46265000,215.91891154551092,256.7251756201721,627
46270000,228.17192160783804,424.62812080934344,627
46275000,215.7643256944899,246.67932122641633,627
46280000,217.69382310385447,294.9022411379778,627
46285000,198.96326564026967,369.5741931374206,627
46290000,171.45169693753914,334.0153512686871,627
46295000,168.16811703909184,219.40937058580843,627
46300000,200.21182051636688,221.39246845712753,627
46305000,221.5295926655761,289.3690890931164,627
46310000,170.2433687543703,289.53772393324704,627
46315000,183.1714396736596,260.65836274492636,627
46320000,202.4372932396501,320.0962148882278,627
46325000,172.9202304814226,254.41974922732146,627
46330000,163.26538120126384,338.41524235692754,627
46335000,154.30458530205294,265.11762553255767,627
46340000,174.9090308851355,325.6442411937452,627
46345000,185.68090647343908,358.7968209685737,627
46350000,186.0979458742319,313.010102347068,627
46355000,156.76200344476223,250.82357548682228,627
46360000,135.68388165829697,291.4453387601794,627
46365000,175.7088224450956,277.47791710763374,627
46370000,190.4268724521851,242.44395863659645,627
46375000,201.5334691410975,308.7090587701504,627
46380000,234.9428942272819,257.17407875754344,627
46385000,160.70112639093588,278.1214858729216,627
46390000,188.81882150473513,313.32522526175774,627
46395000,209.9951140308842,363.03321882479725,627
46400000,199.26554614968717,285.37386768427757,627
46405000,209.6460420380489,268.0225974466981,627
46410000,198.41685841224665,345.27736384188114,627
46415000,184.95991954323617,278.1957707595852,627
46420000,190.98673865151048,345.9951511142819,627
46425000,175.31083815263412,270.64584402190604,627
46430000,261.3576867358718,297.45574236133916,627
46435000,176.35761810571722,287.56604174745706,627
46440000,191.1981603174004,332.9292833886045,627
46445000,195.5018671381216,303.61859869734286,627
46450000,215.98153895321775,280.99537291465356,627
46455000,183.5371532509419,319.88606839644586,627
46460000,227.19169769701668,285.93816040267455,627
46465000,201.4616440069768,363.4861448732038,627
46470000,149.43735396416244,287.99562608646625,627
46475000,153.39380518591057,281.26274696577786,627
46480000,191.61891581784258,294.1226131849369,627
46485000,178.20742257071802,280.77671340734264,627
46490000,205.86555919519864,238.70526205097104,627
46495000,140.34890781603076,291.9799452027238,627
46500000,172.78218390398655,389.3949462097751,628
46505000,181.92508754609563,227.4134774038733,628
46510000,178.33844835112882,278.42517577231325,628
46515000,171.14333262738975,305.3420117065553,628
46520000,166.7835732626827,239.63852181303406,628
46525000,145.45335510251118,275.9045436359221,628
46530000,165.52440548154019,307.1562892346608,628
46535000,209.3888887376869,242.19879694124307,628
46540000,197.24286892482485,241.70065919306205,628
46545000,164.52103917210002,389.6275486120656,628
